Age,Gender,Education,Job_Role,Department,Experience,Salary
48.0,Male,Bachelor's,Engineer,IT,24.0,99744
46.0,Female,Bachelor's,Analyst,HR,21.0,90758
49.0,Male,Bachelor's,Analyst,HR,25.0,83107
24.0,Female,Bachelor's,Analyst,IT,2.0,55987
,Male,High School,Intern,IT,20.0,64238
24.0,Male,PhD,Engineer,Finance,,89441
24.0,Male,High School,Engineer,Finance,1.0,63097
50.0,Female,High School,Intern,IT,24.0,69419
33.0,Female,Master's,Manager,HR,9.0,85785
32.0,Male,Bachelor's,Manager,Operations,10.0,91410
48.0,Female,Master's,Manager,HR,,125058
24.0,Female,Bachelor's,Director,Operations,2.0,83557
45.0,Male,Bachelor's,Intern,IT,23.0,68172
48.0,Male,Bachelor's,Manager,Operations,25.0,120590
33.0,Male,Bachelor's,Intern,Finance,7.0,54747
38.0,Male,Bachelor's,Engineer,IT,14.0,75382
30.0,Female,Master's,Engineer,Marketing,4.0,76132
30.0,Male,Bachelor's,Intern,Operations,7.0,48446
41.0,Female,PhD,Engineer,Operations,17.0,111432
,Male,High School,Intern,Marketing,17.0,63824
36.0,Male,Bachelor's,Analyst,Marketing,11.0,68013
28.0,Male,Bachelor's,Engineer,IT,3.0,61480
33.0,Male,PhD,Intern,HR,7.0,62374
,Male,High School,Analyst,Marketing,1.0,34449
43.0,Male,Bachelor's,Intern,Operations,,58710
49.0,Female,Master's,Intern,Marketing,23.0,93995
27.0,Female,Bachelor's,Intern,IT,2.0,39471
32.0,Female,Master's,Manager,IT,7.0,91017
36.0,Female,High School,Manager,Operations,11.0,81820
27.0,Female,Master's,Intern,Operations,1.0,48063
53.0,Female,PhD,Director,Operations,29.0,147595
41.0,Female,Master's,Manager,HR,16.0,101327
39.0,Male,Bachelor's,Intern,Operations,13.0,65083
39.0,Female,High School,Manager,IT,13.0,82218
51.0,Male,PhD,Intern,IT,29.0,88954
27.0,Female,Bachelor's,Analyst,Marketing,5.0,50614
31.0,Female,High School,Analyst,Operations,7.0,52437
49.0,Male,Master's,Engineer,HR,24.0,110617
31.0,Male,Bachelor's,Engineer,Finance,9.0,79502
47.0,Male,High School,Director,Marketing,23.0,118901
39.0,Male,Bachelor's,Analyst,HR,17.0,69206
25.0,Male,High School,Intern,Operations,0.0,36578
32.0,Female,Bachelor's,Engineer,HR,6.0,73489
31.0,Male,Master's,Engineer,Finance,6.0,77400
34.0,Male,Bachelor's,Engineer,HR,12.0,76266
40.0,Male,Master's,Manager,Finance,15.0,99881
37.0,Female,Master's,Analyst,Finance,11.0,77167
51.0,Male,Master's,Analyst,Finance,,100346
44.0,Male,High School,Manager,HR,18.0,83913
27.0,Male,Master's,Analyst,Operations,5.0,63996
32.0,Female,Bachelor's,Analyst,IT,6.0,56870
53.0,Male,Bachelor's,Director,IT,29.0,135410
49.0,Female,Master's,Analyst,HR,,95740
39.0,Female,Bachelor's,Engineer,Operations,16.0,83882
51.0,Male,PhD,Analyst,IT,28.0,104043
43.0,Female,High School,Engineer,Finance,18.0,82344
29.0,Female,Master's,Manager,HR,4.0,84823
26.0,Female,High School,Analyst,HR,,37730
49.0,Female,PhD,Intern,Marketing,23.0,90260
48.0,Female,High School,Intern,Marketing,25.0,67114
43.0,Female,High School,Analyst,Marketing,21.0,72576
42.0,Male,Bachelor's,Intern,Operations,17.0,63850
41.0,Female,Bachelor's,Engineer,HR,16.0,88737
48.0,Female,Bachelor's,Analyst,Marketing,25.0,80948
45.0,Male,Bachelor's,Analyst,HR,20.0,75870
33.0,Female,Bachelor's,Engineer,Finance,10.0,84380
46.0,Male,High School,Manager,Marketing,24.0,107569
47.0,Male,Bachelor's,Engineer,HR,25.0,109682
31.0,Female,Master's,Director,Operations,8.0,109962
41.0,Female,Master's,Manager,Operations,16.0,109523
42.0,Female,Master's,Engineer,Operations,18.0,96567
36.0,Male,Master's,Manager,Marketing,12.0,92515
31.0,Female,Bachelor's,Intern,Operations,5.0,48903
44.0,Male,High School,Analyst,IT,20.0,71594
28.0,Female,Bachelor's,Engineer,Finance,3.0,58023
52.0,Female,Master's,Engineer,HR,28.0,114903
43.0,Female,PhD,Engineer,IT,17.0,109105
33.0,Male,Bachelor's,Engineer,Marketing,11.0,74481
50.0,Male,High School,Engineer,HR,27.0,92634
51.0,Female,High School,Manager,HR,27.0,108338
26.0,Male,Bachelor's,Manager,Operations,,74050
27.0,Female,Bachelor's,Manager,HR,4.0,79265
33.0,Male,High School,Analyst,HR,11.0,59644
43.0,Male,PhD,Engineer,Finance,17.0,107512
,Female,Bachelor's,Engineer,Marketing,25.0,99449
41.0,Female,PhD,Engineer,IT,16.0,104638
47.0,Male,Master's,Intern,Operations,22.0,77969
48.0,Male,Master's,Engineer,Finance,22.0,103723
49.0,Male,Master's,Analyst,IT,23.0,94285
35.0,Female,Master's,Engineer,IT,9.0,71153
29.0,Female,Master's,Director,Finance,5.0,98127
39.0,Male,Master's,Director,Operations,16.0,123667
33.0,Female,Bachelor's,Engineer,Marketing,7.0,62371
27.0,Male,PhD,Analyst,Finance,1.0,69472
35.0,Female,Master's,Engineer,Finance,11.0,93428
25.0,Female,Master's,Manager,Finance,2.0,90686
48.0,Male,Master's,Intern,Operations,23.0,84662
41.0,Female,Bachelor's,Manager,Finance,19.0,111153
46.0,Male,High School,Manager,Finance,20.0,102106
50.0,Female,Bachelor's,Engineer,HR,24.0,96080
48.0,Male,Bachelor's,Engineer,HR,26.0,104589
48.0,Female,Master's,Director,HR,22.0,120080
51.0,Female,Bachelor's,Engineer,HR,25.0,104372
53.0,Female,Bachelor's,Intern,Finance,27.0,78148
28.0,Male,Bachelor's,Engineer,HR,6.0,76388
24.0,Male,High School,Analyst,IT,0.0,43371
40.0,Female,Master's,Manager,Marketing,16.0,110986
,Female,Master's,Analyst,HR,7.0,69216
33.0,Male,Bachelor's,Engineer,Operations,9.0,74238
41.0,Male,Bachelor's,Engineer,Marketing,16.0,87543
40.0,Female,Bachelor's,Manager,IT,15.0,88844
31.0,Female,Bachelor's,Engineer,Marketing,9.0,74984
37.0,Male,High School,Analyst,Marketing,14.0,60773
41.0,Male,PhD,Manager,IT,15.0,105608
40.0,Male,Bachelor's,Engineer,HR,17.0,84010
29.0,Female,Bachelor's,Intern,IT,3.0,36013
48.0,Female,Bachelor's,Engineer,Operations,,90291
30.0,Male,Master's,Manager,IT,6.0,88128
53.0,Male,Master's,Analyst,Finance,28.0,102523
51.0,Female,Master's,Director,Finance,28.0,128515
33.0,Female,High School,Manager,Marketing,11.0,82266
48.0,Female,Master's,Intern,HR,22.0,79991
35.0,Female,Bachelor's,Analyst,HR,11.0,65937
51.0,Male,Bachelor's,Engineer,Finance,25.0,103690
44.0,Female,Bachelor's,Manager,Operations,22.0,122549
46.0,Female,Bachelor's,Analyst,IT,20.0,88256
25.0,Female,Master's,Engineer,IT,0.0,66801
42.0,Male,PhD,Intern,IT,20.0,79169
45.0,Male,Bachelor's,Engineer,Operations,23.0,94177
53.0,Male,Master's,Intern,Operations,27.0,89088
37.0,Female,Master's,Analyst,IT,11.0,74708
46.0,Female,PhD,Manager,IT,,123246
32.0,Female,Bachelor's,Manager,Operations,6.0,83491
36.0,Female,Bachelor's,Engineer,IT,14.0,83386
27.0,Male,Bachelor's,Intern,Operations,1.0,40821
24.0,Female,Master's,Analyst,Marketing,0.0,62690
26.0,Male,High School,Intern,Finance,3.0,36246
32.0,Female,Bachelor's,Manager,Finance,7.0,79022
51.0,Female,Bachelor's,Engineer,Operations,,110129
40.0,Female,Bachelor's,Intern,IT,16.0,67456
53.0,Female,Master's,Engineer,Finance,28.0,111264
43.0,Female,Master's,Director,HR,17.0,121044
48.0,Female,Master's,Engineer,IT,22.0,100665
,Male,Master's,Intern,Operations,4.0,48120
31.0,Male,Bachelor's,Manager,HR,5.0,78231
36.0,Male,Bachelor's,Analyst,Operations,11.0,63569
47.0,Male,Bachelor's,Manager,IT,23.0,115712
50.0,Male,High School,Analyst,Marketing,27.0,82130
40.0,Female,Bachelor's,Engineer,Marketing,15.0,80413
32.0,Female,Master's,Analyst,Marketing,8.0,68792
39.0,Male,Bachelor's,Analyst,IT,14.0,74321
33.0,Female,Master's,Analyst,IT,7.0,75765
36.0,Female,Bachelor's,Engineer,HR,11.0,81208
36.0,Female,High School,Engineer,IT,13.0,73378
41.0,Female,High School,Engineer,IT,16.0,86634
35.0,Male,Bachelor's,Analyst,HR,13.0,68401
52.0,Female,Bachelor's,Manager,HR,26.0,111590
44.0,Male,High School,Manager,Operations,19.0,88734
28.0,Male,Bachelor's,Engineer,Finance,4.0,64940
38.0,Female,Bachelor's,Intern,Finance,12.0,50202
48.0,Female,Bachelor's,Manager,Operations,24.0,103475
28.0,Female,Master's,Manager,Marketing,5.0,89093
35.0,Male,Master's,Engineer,IT,,87036
30.0,Female,Bachelor's,Analyst,HR,5.0,63521
55.0,Male,Master's,Intern,HR,29.0,91024
27.0,Female,Master's,Director,Marketing,2.0,100461
40.0,Male,Master's,Analyst,HR,15.0,82870
37.0,Male,Bachelor's,Engineer,Marketing,11.0,73101
35.0,Male,High School,Manager,Operations,13.0,84484
23.0,Male,Master's,Manager,Marketing,1.0,85611
40.0,Male,Bachelor's,Intern,Finance,17.0,54787
32.0,Male,PhD,Analyst,Marketing,6.0,66171
30.0,Male,Master's,Engineer,Operations,4.0,76935
35.0,Female,Bachelor's,Analyst,Marketing,11.0,65275
,Male,Bachelor's,Engineer,Operations,25.0,82086
40.0,Female,Bachelor's,Analyst,Finance,16.0,65024
33.0,Female,Bachelor's,Intern,IT,11.0,49607
43.0,Female,Bachelor's,Engineer,Operations,20.0,94505
33.0,Male,Bachelor's,Director,IT,10.0,98515
25.0,Male,Bachelor's,Analyst,Operations,0.0,55745
31.0,Female,Bachelor's,Analyst,Marketing,8.0,58378
31.0,Male,PhD,Engineer,IT,,85721
39.0,Male,High School,Engineer,Operations,13.0,85066
28.0,Female,PhD,Director,Operations,,110739
32.0,Female,PhD,Engineer,IT,10.0,98277
39.0,Female,Bachelor's,Analyst,Operations,16.0,70290
52.0,Female,Master's,Analyst,IT,26.0,95798
31.0,Female,Bachelor's,Analyst,Finance,7.0,60644
42.0,Female,Master's,Director,HR,20.0,122857
,Female,Bachelor's,Engineer,Finance,0.0,62832
40.0,Male,Bachelor's,Manager,IT,17.0,100283
30.0,Male,Bachelor's,Manager,Marketing,4.0,79058
52.0,Male,Bachelor's,Analyst,Marketing,28.0,90726
53.0,Female,Bachelor's,Analyst,HR,29.0,100432
48.0,Male,Bachelor's,Director,IT,24.0,117673
49.0,Female,Bachelor's,Manager,Operations,25.0,109207
30.0,Female,High School,Engineer,Finance,7.0,57317
,Female,High School,Analyst,Finance,26.0,76405
51.0,Male,Bachelor's,Analyst,HR,25.0,85116
32.0,Female,High School,Engineer,HR,7.0,65042
51.0,Female,High School,Analyst,HR,28.0,88185
32.0,Female,Master's,Analyst,HR,8.0,74283
43.0,Male,High School,Engineer,HR,17.0,86263
30.0,Male,Master's,Analyst,HR,6.0,62031
32.0,Female,Bachelor's,Analyst,Operations,9.0,59226
46.0,Female,Master's,Intern,Operations,20.0,70541
39.0,Female,Bachelor's,Manager,Finance,15.0,105408
27.0,Male,Bachelor's,Intern,Finance,2.0,43788
31.0,Female,Bachelor's,Engineer,HR,9.0,79914
51.0,Female,Bachelor's,Manager,Finance,,111731
31.0,Male,Bachelor's,Analyst,HR,7.0,60462
39.0,Male,High School,Manager,Operations,,94290
28.0,Male,PhD,Analyst,Marketing,3.0,63376
,Male,Bachelor's,Analyst,Operations,28.0,89526
35.0,Male,Bachelor's,Intern,IT,11.0,56675
45.0,Male,Master's,Manager,Operations,,101142
26.0,Female,Bachelor's,Intern,IT,4.0,51418
27.0,Male,Master's,Engineer,Finance,3.0,77837
40.0,Male,Bachelor's,Engineer,Operations,18.0,83278
43.0,Female,Master's,Engineer,Marketing,18.0,96758
29.0,Female,High School,Manager,Operations,4.0,74380
40.0,Female,Master's,Manager,Operations,14.0,103652
,Male,Master's,Intern,Operations,11.0,62208
48.0,Male,Bachelor's,Analyst,HR,25.0,86926
36.0,Male,High School,Manager,Operations,12.0,87876
27.0,Male,Bachelor's,Engineer,Operations,5.0,73579
51.0,Male,PhD,Analyst,Marketing,28.0,111495
40.0,Female,Bachelor's,Engineer,IT,16.0,89530
51.0,Female,Bachelor's,Engineer,IT,26.0,103409
42.0,Male,High School,Analyst,Marketing,19.0,73459
31.0,Male,Bachelor's,Analyst,Finance,9.0,71902
39.0,Female,Bachelor's,Engineer,Operations,13.0,80936
40.0,Male,PhD,Engineer,Finance,14.0,90509
32.0,Female,Bachelor's,Engineer,Marketing,,81709
31.0,Female,Master's,Analyst,Finance,5.0,67762
,Female,Bachelor's,Analyst,IT,28.0,94643
37.0,Female,High School,Intern,HR,15.0,48156
26.0,Female,Bachelor's,Intern,Finance,1.0,31193
31.0,Female,Bachelor's,Engineer,HR,9.0,76918
29.0,Female,PhD,Intern,Finance,4.0,58699
52.0,Female,Master's,Manager,Marketing,26.0,120907
32.0,Male,Bachelor's,Analyst,HR,8.0,59376
43.0,Female,Bachelor's,Analyst,Finance,18.0,77277
44.0,Female,Bachelor's,Intern,Marketing,18.0,61631
33.0,Female,PhD,Manager,IT,8.0,109493
38.0,Female,Master's,Director,Operations,15.0,115527
50.0,Female,Master's,Intern,Marketing,28.0,92301
42.0,Male,Bachelor's,Engineer,Marketing,18.0,91372
45.0,Female,Bachelor's,Analyst,IT,19.0,84991
51.0,Male,Bachelor's,Analyst,HR,27.0,91392
46.0,Female,Bachelor's,Analyst,Finance,24.0,90602
28.0,Female,Bachelor's,Analyst,HR,3.0,58108
29.0,Male,High School,Engineer,Marketing,4.0,67753
41.0,Male,High School,Analyst,Finance,17.0,71054
32.0,Female,Master's,Analyst,Operations,,64619
37.0,Female,Master's,Engineer,Operations,12.0,87081
33.0,Male,Bachelor's,Engineer,Finance,8.0,67916
32.0,Male,Bachelor's,Engineer,Marketing,9.0,73946
29.0,Female,Bachelor's,Engineer,IT,3.0,59607
44.0,Male,Master's,Manager,HR,18.0,112766
,Male,Master's,Intern,HR,3.0,41511
,Male,Master's,Analyst,IT,28.0,94665
36.0,Male,Master's,Analyst,IT,12.0,77598
47.0,Male,Bachelor's,Intern,Operations,22.0,75015
,Female,Bachelor's,Engineer,IT,16.0,75949
51.0,Female,Bachelor's,Director,Finance,26.0,126870
33.0,Female,Bachelor's,Analyst,Operations,10.0,68222
23.0,Female,Master's,Director,Marketing,1.0,87090
51.0,Female,Bachelor's,Intern,Operations,25.0,66539
30.0,Female,High School,Manager,Operations,4.0,72055
47.0,Male,Bachelor's,Analyst,HR,24.0,88344
38.0,Male,PhD,Intern,IT,12.0,69671
44.0,Male,Bachelor's,Director,Finance,21.0,118537
28.0,Female,Master's,Director,IT,2.0,97033
44.0,Male,Bachelor's,Analyst,HR,18.0,86995
53.0,Male,High School,Director,IT,28.0,108798
44.0,Male,Bachelor's,Analyst,Finance,22.0,80650
44.0,Male,Master's,Analyst,IT,18.0,83049
37.0,Male,Bachelor's,Manager,HR,15.0,87938
37.0,Female,Master's,Engineer,Finance,15.0,94287
51.0,Female,Bachelor's,Manager,IT,25.0,108686
24.0,Male,High School,Manager,HR,2.0,64533
48.0,Male,PhD,Analyst,HR,25.0,97241
51.0,Female,Bachelor's,Manager,Operations,27.0,114991
45.0,Female,Bachelor's,Intern,Finance,22.0,73427
50.0,Male,Master's,Analyst,Finance,24.0,93112
31.0,Male,Bachelor's,Manager,IT,8.0,90554
42.0,Female,Master's,Engineer,Operations,18.0,98869
46.0,Female,High School,Engineer,Finance,23.0,97553
22.0,Male,Bachelor's,Engineer,HR,0.0,56544
,Male,High School,Engineer,Finance,13.0,66406
49.0,Female,Master's,Analyst,Operations,27.0,101520
45.0,Male,Bachelor's,Intern,Marketing,23.0,71136
36.0,Female,Master's,Manager,HR,10.0,90305
43.0,Male,PhD,Engineer,Finance,17.0,98551
44.0,Male,Bachelor's,Engineer,HR,19.0,94234
30.0,Female,Bachelor's,Engineer,IT,6.0,75734
27.0,Male,Bachelor's,Engineer,HR,5.0,73354
33.0,Male,Bachelor's,Engineer,Finance,11.0,78995
50.0,Female,Bachelor's,Engineer,IT,24.0,96853
55.0,Female,Master's,Engineer,IT,29.0,112585
46.0,Female,PhD,Analyst,IT,23.0,101779
23.0,Male,PhD,Manager,Marketing,1.0,92352
34.0,Female,Master's,Director,Marketing,,107094
45.0,Female,Master's,Analyst,IT,19.0,91577
22.0,Female,Bachelor's,Analyst,Finance,0.0,50229
46.0,Female,Master's,Analyst,IT,22.0,79935
39.0,Male,Master's,Intern,IT,14.0,60739
45.0,Female,Bachelor's,Director,HR,19.0,112424
33.0,Male,PhD,Manager,HR,7.0,101550
39.0,Male,Bachelor's,Intern,HR,,63538
39.0,Female,Master's,Engineer,Operations,14.0,87520
32.0,Female,Master's,Intern,HR,7.0,62669
27.0,Female,PhD,Engineer,HR,1.0,83251
36.0,Male,Bachelor's,Analyst,Finance,,64827
,Female,Master's,Manager,Marketing,7.0,84680
52.0,Female,Bachelor's,Engineer,Marketing,28.0,102471
34.0,Female,Bachelor's,Manager,Marketing,12.0,90114
24.0,Male,Master's,Engineer,Operations,0.0,61592
54.0,Female,Bachelor's,Manager,IT,28.0,118605
42.0,Male,Master's,Engineer,HR,17.0,96440
26.0,Male,Bachelor's,Analyst,Finance,4.0,51153
22.0,Male,Bachelor's,Intern,Operations,0.0,39240
37.0,Female,Master's,Intern,Marketing,11.0,67387
30.0,Female,Bachelor's,Intern,Operations,4.0,46553
46.0,Male,Bachelor's,Manager,Finance,20.0,101073
41.0,Female,PhD,Manager,Operations,15.0,124484
48.0,Male,Bachelor's,Manager,Marketing,22.0,109180
43.0,Female,Master's,Analyst,IT,17.0,80372
23.0,Female,Bachelor's,Analyst,Marketing,1.0,59647
38.0,Female,Bachelor's,Engineer,Marketing,14.0,74012
52.0,Male,Bachelor's,Intern,Marketing,27.0,72666
47.0,Female,Bachelor's,Analyst,Operations,21.0,79033
54.0,Male,Bachelor's,Intern,Finance,29.0,86371
32.0,Female,Bachelor's,Engineer,Marketing,10.0,73689
53.0,Female,Bachelor's,Manager,Operations,28.0,115368
31.0,Female,High School,Analyst,Finance,,50898
25.0,Female,Bachelor's,Engineer,IT,2.0,68506
36.0,Male,Bachelor's,Intern,Marketing,12.0,58379
35.0,Male,High School,Engineer,HR,12.0,64738
45.0,Female,PhD,Engineer,Operations,23.0,112265
25.0,Male,Master's,Analyst,IT,2.0,62261
31.0,Male,Master's,Analyst,IT,9.0,70556
26.0,Male,Bachelor's,Analyst,IT,3.0,54148
35.0,Female,PhD,Manager,Operations,13.0,106050
52.0,Female,Master's,Engineer,Finance,28.0,116152
46.0,Female,Master's,Manager,HR,22.0,111180
40.0,Female,Bachelor's,Analyst,Finance,16.0,78716
22.0,Male,PhD,Director,Marketing,0.0,101990
49.0,Male,Master's,Director,HR,24.0,127517
37.0,Female,Master's,Analyst,Finance,14.0,78696
50.0,Female,Bachelor's,Engineer,Marketing,27.0,102925
44.0,Female,Bachelor's,Analyst,HR,21.0,79771
43.0,Male,Bachelor's,Director,Operations,20.0,114102
25.0,Female,Bachelor's,Manager,Marketing,1.0,70488
42.0,Female,Master's,Intern,Finance,17.0,78690
29.0,Female,High School,Analyst,HR,6.0,46950
46.0,Male,High School,Engineer,Marketing,21.0,79413
49.0,Female,Bachelor's,Analyst,Marketing,27.0,92663
51.0,Male,Bachelor's,Engineer,Operations,29.0,96063
35.0,Female,Bachelor's,Engineer,Marketing,12.0,80132
49.0,Female,Master's,Analyst,HR,23.0,86934
26.0,Female,Bachelor's,Manager,IT,2.0,79208
25.0,Male,High School,Engineer,HR,2.0,56038
36.0,Female,Bachelor's,Director,HR,12.0,99562
43.0,Male,Bachelor's,Engineer,Operations,20.0,91132
49.0,Female,High School,Intern,Operations,25.0,69687
29.0,Male,Master's,Intern,Marketing,3.0,48256
41.0,Female,Master's,Intern,Operations,15.0,66649
49.0,Female,Master's,Director,Marketing,27.0,139137
30.0,Male,Master's,Director,IT,7.0,106576
47.0,Male,High School,Manager,Finance,21.0,95131
33.0,Female,PhD,Analyst,Operations,,76904
38.0,Female,Master's,Manager,Operations,15.0,102900
45.0,Female,PhD,Manager,IT,22.0,128179
23.0,Male,High School,Intern,Operations,1.0,22976
,Female,PhD,Engineer,IT,8.0,92742
50.0,Male,Master's,Engineer,Marketing,26.0,111409
35.0,Male,Master's,Manager,Operations,12.0,96329
44.0,Male,High School,Intern,Operations,21.0,56966
49.0,Female,Master's,Analyst,Marketing,26.0,102773
49.0,Female,PhD,Engineer,Operations,26.0,115942
47.0,Female,Master's,Engineer,HR,21.0,108682
35.0,Female,Bachelor's,Analyst,IT,11.0,61420
23.0,Male,PhD,Analyst,Finance,1.0,67062
33.0,Female,Bachelor's,Engineer,HR,8.0,71155
26.0,Male,Bachelor's,Intern,Finance,0.0,35877
31.0,Male,Bachelor's,Analyst,HR,5.0,59212
54.0,Male,PhD,Engineer,HR,29.0,117740
,Female,High School,Director,HR,23.0,111620
24.0,Female,Bachelor's,Intern,IT,1.0,35707
26.0,Female,Master's,Intern,Finance,2.0,52029
51.0,Male,Master's,Engineer,Marketing,25.0,117109
40.0,Male,Bachelor's,Intern,Marketing,14.0,65479
47.0,Female,PhD,Analyst,Operations,25.0,98677
31.0,Male,PhD,Manager,IT,6.0,96620
37.0,Male,High School,Manager,IT,12.0,83739
41.0,Male,Bachelor's,Analyst,IT,15.0,62291
37.0,Female,High School,Engineer,HR,12.0,71730
49.0,Female,Bachelor's,Analyst,IT,26.0,91381
33.0,Female,Bachelor's,Intern,Marketing,11.0,54417
,Male,PhD,Engineer,IT,16.0,101510
42.0,Female,Master's,Manager,HR,20.0,108714
33.0,Female,High School,Analyst,Finance,10.0,55261
43.0,Male,High School,Analyst,IT,21.0,71119
50.0,Male,Bachelor's,Intern,Finance,25.0,70300
32.0,Female,Bachelor's,Director,Operations,6.0,99633
34.0,Female,Bachelor's,Intern,HR,12.0,63890
33.0,Female,Master's,Engineer,IT,9.0,80433
35.0,Male,PhD,Analyst,Operations,,74427
,Female,Bachelor's,Engineer,Operations,12.0,76216
48.0,Male,Master's,Engineer,Finance,22.0,98118
40.0,Female,Bachelor's,Analyst,Marketing,18.0,74639
51.0,Female,Master's,Manager,Marketing,29.0,126827
47.0,Male,Bachelor's,Engineer,Marketing,22.0,101009
,Female,High School,Analyst,Marketing,16.0,58051
50.0,Male,PhD,Engineer,HR,26.0,121728
44.0,Female,Bachelor's,Manager,IT,19.0,102483
30.0,Female,Master's,Manager,IT,6.0,80360
46.0,Female,Bachelor's,Engineer,HR,22.0,88705
26.0,Female,High School,Engineer,Finance,3.0,61033
40.0,Female,High School,Analyst,IT,16.0,61712
51.0,Male,Bachelor's,Intern,Operations,29.0,79562
49.0,Female,Master's,Intern,IT,23.0,79854
28.0,Female,Bachelor's,Manager,HR,3.0,84412
42.0,Male,Master's,Analyst,Finance,17.0,77122
44.0,Female,Master's,Engineer,IT,19.0,101715
33.0,Male,Master's,Manager,HR,7.0,98866
31.0,Female,Bachelor's,Intern,Operations,7.0,43613
43.0,Female,PhD,Intern,Marketing,20.0,87905
37.0,Male,Bachelor's,Intern,Operations,15.0,57875
39.0,Male,Bachelor's,Analyst,Operations,14.0,67539
39.0,Female,Bachelor's,Intern,Finance,17.0,61846
46.0,Male,Bachelor's,Manager,IT,22.0,108145
41.0,Female,High School,Director,Marketing,18.0,101265
30.0,Male,Master's,Engineer,HR,5.0,82077
32.0,Male,Bachelor's,Engineer,Marketing,8.0,71822
51.0,Male,Bachelor's,Engineer,IT,28.0,93819
40.0,Male,Master's,Analyst,Finance,15.0,80140
44.0,Male,Bachelor's,Engineer,IT,20.0,85604
30.0,Female,Bachelor's,Intern,HR,8.0,48688
45.0,Female,Bachelor's,Analyst,Marketing,19.0,80341
49.0,Male,Master's,Analyst,Operations,24.0,90713
39.0,Female,High School,Analyst,IT,16.0,57411
26.0,Male,Bachelor's,Engineer,Finance,,61474
40.0,Female,Bachelor's,Intern,Finance,14.0,65492
36.0,Male,Master's,Analyst,Marketing,10.0,73949
37.0,Male,Master's,Analyst,Operations,13.0,81790
42.0,Female,Master's,Intern,HR,16.0,78323
52.0,Male,High School,Intern,Operations,27.0,80807
38.0,Female,Bachelor's,Analyst,Marketing,12.0,69059
,Male,Bachelor's,Director,Operations,8.0,96585
